instance,execution_time,initial_makespan,best_makespan,improvement,improvement_pct,num_machines,num_jobs,num_tools,folder
ins524_m=6_j=80_t=120_sw=h_dens=s_var=4,15.22295618057251,788.0,656.0,132.0,16.751269035532996,6,80,120,SSP-NPM-II
ins525_m=6_j=80_t=120_sw=h_dens=s_var=5,15.620868444442749,807.0,657.0,150.0,18.587360594795538,6,80,120,SSP-NPM-II
ins526_m=6_j=80_t=120_sw=h_dens=s_var=6,15.150864362716675,790.0,671.0,119.0,15.063291139240507,6,80,120,SSP-NPM-II
ins527_m=6_j=80_t=120_sw=h_dens=s_var=7,14.947536706924438,835.0,690.0,145.0,17.365269461077844,6,80,120,SSP-NPM-II
ins528_m=6_j=80_t=120_sw=h_dens=s_var=8,14.959370851516724,820.0,677.0,143.0,17.4390243902439,6,80,120,SSP-NPM-II
ins529_m=6_j=80_t=120_sw=h_dens=s_var=9,14.986153364181519,753.0,688.0,65.0,8.632138114209829,6,80,120,SSP-NPM-II
ins530_m=6_j=80_t=120_sw=h_dens=s_var=10,14.9575834274292,811.0,692.0,119.0,14.67324290998767,6,80,120,SSP-NPM-II
ins531_m=6_j=80_t=120_sw=h_dens=s_var=11,15.16450309753418,750.0,665.0,85.0,11.333333333333332,6,80,120,SSP-NPM-II
ins532_m=6_j=80_t=120_sw=h_dens=s_var=12,15.341083526611328,805.0,666.0,139.0,17.267080745341616,6,80,120,SSP-NPM-II
ins533_m=6_j=80_t=120_sw=h_dens=s_var=13,15.107495307922363,756.0,644.0,112.0,14.814814814814813,6,80,120,SSP-NPM-II
ins534_m=6_j=80_t=120_sw=h_dens=s_var=14,15.035759687423706,820.0,716.0,104.0,12.682926829268293,6,80,120,SSP-NPM-II
ins535_m=6_j=80_t=120_sw=h_dens=s_var=15,14.985863447189331,863.0,661.0,202.0,23.406720741599074,6,80,120,SSP-NPM-II
ins536_m=6_j=80_t=120_sw=h_dens=s_var=16,14.97501826286316,841.0,760.0,81.0,9.63139120095125,6,80,120,SSP-NPM-II
ins537_m=6_j=80_t=120_sw=h_dens=s_var=17,14.933623552322388,821.0,696.0,125.0,15.225334957369064,6,80,120,SSP-NPM-II
ins538_m=6_j=80_t=120_sw=h_dens=s_var=18,15.109660863876343,744.0,637.0,107.0,14.381720430107528,6,80,120,SSP-NPM-II
ins539_m=6_j=80_t=120_sw=h_dens=s_var=19,15.031967401504517,800.0,690.0,110.0,13.750000000000002,6,80,120,SSP-NPM-II
ins540_m=6_j=80_t=120_sw=h_dens=s_var=20,14.840086221694946,803.0,631.0,172.0,21.419676214196762,6,80,120,SSP-NPM-II
ins541_m=6_j=80_t=120_sw=h_dens=d_var=1,15.060364246368408,2478.0,2153.0,325.0,13.11541565778854,6,80,120,SSP-NPM-II
ins542_m=6_j=80_t=120_sw=h_dens=d_var=2,14.918891191482544,2349.0,2152.0,197.0,8.386547467007237,6,80,120,SSP-NPM-II
ins543_m=6_j=80_t=120_sw=h_dens=d_var=3,14.737083435058594,2404.0,2101.0,303.0,12.603993344425957,6,80,120,SSP-NPM-II
ins544_m=6_j=80_t=120_sw=h_dens=d_var=4,14.847044229507446,2369.0,2104.0,265.0,11.18615449556775,6,80,120,SSP-NPM-II
ins545_m=6_j=80_t=120_sw=h_dens=d_var=5,15.000244140625,2586.0,2327.0,259.0,10.015467904098994,6,80,120,SSP-NPM-II
ins546_m=6_j=80_t=120_sw=h_dens=d_var=6,14.99219536781311,2567.0,2363.0,204.0,7.9470198675496695,6,80,120,SSP-NPM-II
ins547_m=6_j=80_t=120_sw=h_dens=d_var=7,14.90025782585144,2639.0,2313.0,326.0,12.353164077302008,6,80,120,SSP-NPM-II
ins548_m=6_j=80_t=120_sw=h_dens=d_var=8,14.988415241241455,2633.0,2328.0,305.0,11.583744777819978,6,80,120,SSP-NPM-II
ins549_m=6_j=80_t=120_sw=h_dens=d_var=9,14.768351554870605,2344.0,2066.0,278.0,11.860068259385665,6,80,120,SSP-NPM-II
ins550_m=6_j=80_t=120_sw=h_dens=d_var=10,14.944747924804688,2403.0,2135.0,268.0,11.152725759467334,6,80,120,SSP-NPM-II
ins551_m=6_j=80_t=120_sw=h_dens=d_var=11,14.834418773651123,2439.0,2181.0,258.0,10.57810578105781,6,80,120,SSP-NPM-II
ins552_m=6_j=80_t=120_sw=h_dens=d_var=12,14.918706178665161,2740.0,2551.0,189.0,6.897810218978102,6,80,120,SSP-NPM-II
ins553_m=6_j=80_t=120_sw=h_dens=d_var=13,15.1074538230896,2761.0,2607.0,154.0,5.577689243027888,6,80,120,SSP-NPM-II
ins554_m=6_j=80_t=120_sw=h_dens=d_var=14,14.80126667022705,2286.0,2013.0,273.0,11.94225721784777,6,80,120,SSP-NPM-II
ins555_m=6_j=80_t=120_sw=h_dens=d_var=15,15.159017086029053,2707.0,2515.0,192.0,7.092722571111933,6,80,120,SSP-NPM-II
ins556_m=6_j=80_t=120_sw=h_dens=d_var=16,15.109496593475342,2297.0,2029.0,268.0,11.667392250761862,6,80,120,SSP-NPM-II
ins557_m=6_j=80_t=120_sw=h_dens=d_var=17,14.816821336746216,2329.0,2034.0,295.0,12.66638042078145,6,80,120,SSP-NPM-II
ins558_m=6_j=80_t=120_sw=h_dens=d_var=18,14.988524198532104,2396.0,2188.0,208.0,8.681135225375627,6,80,120,SSP-NPM-II
ins559_m=6_j=80_t=120_sw=h_dens=d_var=19,15.021902322769165,2204.0,1985.0,219.0,9.936479128856625,6,80,120,SSP-NPM-II
ins560_m=6_j=80_t=120_sw=h_dens=d_var=20,15.019516468048096,2393.0,2160.0,233.0,9.736732135394902,6,80,120,SSP-NPM-II
ins561_m=6_j=120_t=120_sw=l_dens=s_var=1,21.446787118911743,639.0,529.0,110.0,17.214397496087635,6,120,120,SSP-NPM-II
ins562_m=6_j=120_t=120_sw=l_dens=s_var=2,21.56116271018982,789.0,627.0,162.0,20.53231939163498,6,120,120,SSP-NPM-II
ins563_m=6_j=120_t=120_sw=l_dens=s_var=3,21.61686134338379,776.0,632.0,144.0,18.556701030927837,6,120,120,SSP-NPM-II
ins564_m=6_j=120_t=120_sw=l_dens=s_var=4,21.401520013809204,774.0,609.0,165.0,21.31782945736434,6,120,120,SSP-NPM-II
ins565_m=6_j=120_t=120_sw=l_dens=s_var=5,21.49256944656372,740.0,593.0,147.0,19.864864864864863,6,120,120,SSP-NPM-II
ins566_m=6_j=120_t=120_sw=l_dens=s_var=6,21.47543430328369,751.0,636.0,115.0,15.312916111850866,6,120,120,SSP-NPM-II
ins567_m=6_j=120_t=120_sw=l_dens=s_var=7,21.4721622467041,704.0,568.0,136.0,19.318181818181817,6,120,120,SSP-NPM-II
ins568_m=6_j=120_t=120_sw=l_dens=s_var=8,21.798217296600342,807.0,673.0,134.0,16.60470879801735,6,120,120,SSP-NPM-II
ins569_m=6_j=120_t=120_sw=l_dens=s_var=9,21.77802300453186,776.0,668.0,108.0,13.917525773195877,6,120,120,SSP-NPM-II
ins570_m=6_j=120_t=120_sw=l_dens=s_var=10,21.796383380889893,744.0,596.0,148.0,19.892473118279568,6,120,120,SSP-NPM-II
ins571_m=6_j=120_t=120_sw=l_dens=s_var=11,21.774500608444214,763.0,604.0,159.0,20.838794233289644,6,120,120,SSP-NPM-II
ins572_m=6_j=120_t=120_sw=l_dens=s_var=12,21.67574381828308,802.0,682.0,120.0,14.962593516209477,6,120,120,SSP-NPM-II
ins573_m=6_j=120_t=120_sw=l_dens=s_var=13,21.65369963645935,756.0,623.0,133.0,17.59259259259259,6,120,120,SSP-NPM-II
ins574_m=6_j=120_t=120_sw=l_dens=s_var=14,21.556001901626587,751.0,597.0,154.0,20.505992010652463,6,120,120,SSP-NPM-II
ins575_m=6_j=120_t=120_sw=l_dens=s_var=15,21.635349988937378,746.0,637.0,109.0,14.6112600536193,6,120,120,SSP-NPM-II
ins576_m=6_j=120_t=120_sw=l_dens=s_var=16,21.4131338596344,759.0,616.0,143.0,18.84057971014493,6,120,120,SSP-NPM-II
ins577_m=6_j=120_t=120_sw=l_dens=s_var=17,21.626248598098755,789.0,654.0,135.0,17.110266159695815,6,120,120,SSP-NPM-II
ins578_m=6_j=120_t=120_sw=l_dens=s_var=18,21.729270696640015,741.0,660.0,81.0,10.931174089068826,6,120,120,SSP-NPM-II
ins579_m=6_j=120_t=120_sw=l_dens=s_var=19,21.803572177886963,769.0,613.0,156.0,20.286085825747723,6,120,120,SSP-NPM-II
ins580_m=6_j=120_t=120_sw=l_dens=s_var=20,21.56079912185669,777.0,610.0,167.0,21.492921492921493,6,120,120,SSP-NPM-II
ins581_m=6_j=120_t=120_sw=l_dens=d_var=1,21.535987854003906,2248.0,2064.0,184.0,8.185053380782918,6,120,120,SSP-NPM-II
ins582_m=6_j=120_t=120_sw=l_dens=d_var=2,21.137096405029297,2074.0,1846.0,228.0,10.99324975891996,6,120,120,SSP-NPM-II
ins583_m=6_j=120_t=120_sw=l_dens=d_var=3,21.341477394104004,2096.0,1866.0,230.0,10.973282442748092,6,120,120,SSP-NPM-II
ins584_m=6_j=120_t=120_sw=l_dens=d_var=4,21.242369651794434,2150.0,1871.0,279.0,12.976744186046513,6,120,120,SSP-NPM-II
ins585_m=6_j=120_t=120_sw=l_dens=d_var=5,21.2000834941864,2121.0,1839.0,282.0,13.295615275813297,6,120,120,SSP-NPM-II
ins586_m=6_j=120_t=120_sw=l_dens=d_var=6,20.87521719932556,2671.0,2273.0,398.0,14.900786222388618,6,120,120,SSP-NPM-II
ins587_m=6_j=120_t=120_sw=l_dens=d_var=7,21.326656579971313,2364.0,2160.0,204.0,8.629441624365482,6,120,120,SSP-NPM-II
ins588_m=6_j=120_t=120_sw=l_dens=d_var=8,21.135696172714233,2024.0,1845.0,179.0,8.843873517786562,6,120,120,SSP-NPM-II
ins589_m=6_j=120_t=120_sw=l_dens=d_var=9,21.344623804092407,2075.0,1823.0,252.0,12.144578313253012,6,120,120,SSP-NPM-II
ins590_m=6_j=120_t=120_sw=l_dens=d_var=10,21.31824517250061,2027.0,1814.0,213.0,10.50814010853478,6,120,120,SSP-NPM-II
ins591_m=6_j=120_t=120_sw=l_dens=d_var=11,21.77006697654724,2205.0,1997.0,208.0,9.43310657596372,6,120,120,SSP-NPM-II
ins592_m=6_j=120_t=120_sw=l_dens=d_var=12,21.648815631866455,2548.0,2328.0,220.0,8.634222919937205,6,120,120,SSP-NPM-II
ins593_m=6_j=120_t=120_sw=l_dens=d_var=13,21.467474699020386,2189.0,1894.0,295.0,13.476473275468251,6,120,120,SSP-NPM-II
ins594_m=6_j=120_t=120_sw=l_dens=d_var=14,21.382086277008057,2062.0,1878.0,184.0,8.923375363724539,6,120,120,SSP-NPM-II
ins595_m=6_j=120_t=120_sw=l_dens=d_var=15,21.27315378189087,2427.0,2147.0,280.0,11.536876802637,6,120,120,SSP-NPM-II
ins596_m=6_j=120_t=120_sw=l_dens=d_var=16,21.17305064201355,2103.0,1814.0,289.0,13.742272943414171,6,120,120,SSP-NPM-II
ins597_m=6_j=120_t=120_sw=l_dens=d_var=17,21.2805597782135,2250.0,2005.0,245.0,10.888888888888888,6,120,120,SSP-NPM-II
ins598_m=6_j=120_t=120_sw=l_dens=d_var=18,21.38415813446045,2089.0,1949.0,140.0,6.701771182383916,6,120,120,SSP-NPM-II
ins599_m=6_j=120_t=120_sw=l_dens=d_var=19,21.313300132751465,2334.0,2063.0,271.0,11.610968294772922,6,120,120,SSP-NPM-II
ins600_m=6_j=120_t=120_sw=l_dens=d_var=20,21.760157585144043,2178.0,2022.0,156.0,7.162534435261708,6,120,120,SSP-NPM-II
ins601_m=6_j=120_t=120_sw=h_dens=s_var=1,21.616590976715088,1314.0,1002.0,312.0,23.74429223744292,6,120,120,SSP-NPM-II
ins602_m=6_j=120_t=120_sw=h_dens=s_var=2,21.634451866149902,1296.0,1092.0,204.0,15.74074074074074,6,120,120,SSP-NPM-II
ins603_m=6_j=120_t=120_sw=h_dens=s_var=3,21.85718297958374,1302.0,1160.0,142.0,10.906298003072196,6,120,120,SSP-NPM-II
ins604_m=6_j=120_t=120_sw=h_dens=s_var=4,21.476852416992188,1179.0,1004.0,175.0,14.843087362171332,6,120,120,SSP-NPM-II
ins605_m=6_j=120_t=120_sw=h_dens=s_var=5,21.649823427200317,1286.0,1075.0,211.0,16.40746500777605,6,120,120,SSP-NPM-II
ins606_m=6_j=120_t=120_sw=h_dens=s_var=6,21.90766191482544,1282.0,1046.0,236.0,18.408736349453978,6,120,120,SSP-NPM-II
ins607_m=6_j=120_t=120_sw=h_dens=s_var=7,21.54883337020874,1291.0,1046.0,245.0,18.977536793183578,6,120,120,SSP-NPM-II
ins608_m=6_j=120_t=120_sw=h_dens=s_var=8,21.61462688446045,1260.0,1127.0,133.0,10.555555555555555,6,120,120,SSP-NPM-II
ins609_m=6_j=120_t=120_sw=h_dens=s_var=9,21.69633460044861,1194.0,1032.0,162.0,13.5678391959799,6,120,120,SSP-NPM-II
ins610_m=6_j=120_t=120_sw=h_dens=s_var=10,21.43420171737671,1267.0,1011.0,256.0,20.2052091554854,6,120,120,SSP-NPM-II
ins611_m=6_j=120_t=120_sw=h_dens=s_var=11,21.730513095855713,1255.0,1052.0,203.0,16.175298804780876,6,120,120,SSP-NPM-II
ins612_m=6_j=120_t=120_sw=h_dens=s_var=12,21.597355842590332,1237.0,1041.0,196.0,15.844785772029102,6,120,120,SSP-NPM-II
ins613_m=6_j=120_t=120_sw=h_dens=s_var=13,21.700140953063965,1247.0,1015.0,232.0,18.6046511627907,6,120,120,SSP-NPM-II
ins614_m=6_j=120_t=120_sw=h_dens=s_var=14,21.597010850906372,1356.0,1045.0,311.0,22.935103244837755,6,120,120,SSP-NPM-II
ins615_m=6_j=120_t=120_sw=h_dens=s_var=15,21.62177538871765,1286.0,1039.0,247.0,19.206842923794714,6,120,120,SSP-NPM-II
ins616_m=6_j=120_t=120_sw=h_dens=s_var=16,21.815710067749023,1297.0,1113.0,184.0,14.186584425597532,6,120,120,SSP-NPM-II
ins617_m=6_j=120_t=120_sw=h_dens=s_var=17,21.822282075881958,1233.0,1009.0,224.0,18.167072181670722,6,120,120,SSP-NPM-II
ins618_m=6_j=120_t=120_sw=h_dens=s_var=18,21.63398838043213,1329.0,1073.0,256.0,19.262603461249057,6,120,120,SSP-NPM-II
ins619_m=6_j=120_t=120_sw=h_dens=s_var=19,21.50817608833313,1305.0,1058.0,247.0,18.927203065134098,6,120,120,SSP-NPM-II
ins620_m=6_j=120_t=120_sw=h_dens=s_var=20,21.632224798202515,1292.0,1098.0,194.0,15.015479876160992,6,120,120,SSP-NPM-II
ins621_m=6_j=120_t=120_sw=h_dens=d_var=1,21.230695724487305,3497.0,3115.0,382.0,10.923648841864456,6,120,120,SSP-NPM-II
ins622_m=6_j=120_t=120_sw=h_dens=d_var=2,21.345040559768677,3462.0,3037.0,425.0,12.276140958983246,6,120,120,SSP-NPM-II
ins623_m=6_j=120_t=120_sw=h_dens=d_var=3,21.436171770095825,3693.0,3241.0,452.0,12.23937178445708,6,120,120,SSP-NPM-II
ins624_m=6_j=120_t=120_sw=h_dens=d_var=4,21.349438667297363,3563.0,3095.0,468.0,13.134998596688185,6,120,120,SSP-NPM-II
ins625_m=6_j=120_t=120_sw=h_dens=d_var=5,21.232268810272217,3656.0,3253.0,403.0,11.022975929978118,6,120,120,SSP-NPM-II
ins626_m=6_j=120_t=120_sw=h_dens=d_var=6,21.399566650390625,3827.0,3423.0,404.0,10.556571727201463,6,120,120,SSP-NPM-II
ins627_m=6_j=120_t=120_sw=h_dens=d_var=7,21.297338247299194,3600.0,3131.0,469.0,13.027777777777777,6,120,120,SSP-NPM-II
ins628_m=6_j=120_t=120_sw=h_dens=d_var=8,21.189040660858154,3600.0,3136.0,464.0,12.88888888888889,6,120,120,SSP-NPM-II
ins629_m=6_j=120_t=120_sw=h_dens=d_var=9,21.589983224868774,3667.0,3122.0,545.0,14.862285246795745,6,120,120,SSP-NPM-II
ins630_m=6_j=120_t=120_sw=h_dens=d_var=10,21.24841856956482,3455.0,3141.0,314.0,9.088277858176557,6,120,120,SSP-NPM-II
ins631_m=6_j=120_t=120_sw=h_dens=d_var=11,21.321102619171143,3680.0,3320.0,360.0,9.782608695652174,6,120,120,SSP-NPM-II
ins632_m=6_j=120_t=120_sw=h_dens=d_var=12,21.195867776870728,3757.0,3392.0,365.0,9.715198296513176,6,120,120,SSP-NPM-II
ins633_m=6_j=120_t=120_sw=h_dens=d_var=13,21.545188426971436,3790.0,3414.0,376.0,9.92084432717678,6,120,120,SSP-NPM-II
ins634_m=6_j=120_t=120_sw=h_dens=d_var=14,21.45125150680542,3554.0,3174.0,380.0,10.692177827799663,6,120,120,SSP-NPM-II
ins635_m=6_j=120_t=120_sw=h_dens=d_var=15,21.287699699401855,3662.0,3340.0,322.0,8.793009284543965,6,120,120,SSP-NPM-II
ins636_m=6_j=120_t=120_sw=h_dens=d_var=16,21.20809507369995,4130.0,3591.0,539.0,13.050847457627118,6,120,120,SSP-NPM-II
ins637_m=6_j=120_t=120_sw=h_dens=d_var=17,21.20951199531555,3704.0,3299.0,405.0,10.934125269978402,6,120,120,SSP-NPM-II
ins638_m=6_j=120_t=120_sw=h_dens=d_var=18,21.598121643066406,3805.0,3373.0,432.0,11.353482260183968,6,120,120,SSP-NPM-II
ins639_m=6_j=120_t=120_sw=h_dens=d_var=19,21.30861473083496,3744.0,3341.0,403.0,10.76388888888889,6,120,120,SSP-NPM-II
ins640_m=6_j=120_t=120_sw=h_dens=d_var=20,21.497414350509644,3638.0,3340.0,298.0,8.191313908741067,6,120,120,SSP-NPM-II
